R_mr,c_mr,theta0_mr,tw_mr,R_prop,c_prop,tw_prop,RPM_prop,span_wing,theta0_wing,AR_wing,l_rod,GW,Max_dBA
2.261,0.618,21.09245539,-12.91,3.239,0.423,-13.81,2306.554322,37.06509943,13.04145002,14.03184147,8.501936583,3103.438,76.167595
2.109,0.594,14.50263431,-4.35,4.048,0.431,-13.02,2281.030839,33.09602425,13.90016815,12.203062,8.343572886,2463.64,80.515171
2.121,0.733,14.24818853,-6.56,3.43,0.329,-16.12,2303.105979,41.09208022,12.79210699,13.02209408,8.79578824,3055.118,92.455406
2.232,0.721,19.82398648,-2.87,3.681,0.302,-17.06,2234.424431,38.07855901,13.70575419,13.74635879,9.19632157,3779.157,71.619679
2.125,0.527,19.01596425,-2.93,3.568,0.334,-13.3,2375.285468,40.04240602,11.11629663,13.20276114,7.318281831,3199.954,71.156244
2.22,0.615,15.49066449,-10.87,3.275,0.296,-14.02,2574.406839,38.57290741,13.97283487,13.59563357,6.971594175,2617.065,89.565189
1.982,0.593,21.0414305,-7.36,3.726,0.407,-14.9,2266.76023,34.5592253,13.23370023,14.6418782,8.621055972,2965.931,75.555022
2.251,0.642,20.97595789,-9.3,3.786,0.406,-14.95,2321.186811,35.39810194,10.09166593,10.27834433,8.522755135,2737.818,66.624344
2.36,0.6,18.06350726,-0.11,3.58,0.379,-15.34,2348.41437,36.96662813,10.23342416,14.18512535,7.179371028,3398.572,65.387954
2.042,0.583,20.82998696,-7.35,3.894,0.362,-14.53,2461.924084,35.18837428,12.44168162,11.11685812,7.153096942,2632.609,70.098974
2.256,0.542,14.03715044,-3.95,3.599,0.337,-16.82,2505.941174,39.98858744,10.02511273,14.1648393,7.468127079,2509.082,75.888358
2.004,0.629,17.66743601,-9.37,3.698,0.355,-12.61,2540.998781,42.47710908,11.12810931,11.87957865,8.027555443,2570.063,82.982068
1.859,0.544,23.56409495,-11.65,4.169,0.428,-12.97,2209.342529,37.86793349,11.15160363,14.27902984,7.23487437,2809.488,78.041568
2.385,0.685,21.63649812,-10.08,4.114,0.371,-12.59,2194.461807,34.62064581,14.40779156,12.91495363,8.503771789,2832.867,62.42986
2.296,0.662,15.80098473,-5.67,3.445,0.401,-12.34,2422.144507,42.9538782,10.17504278,11.48163791,7.061742066,2929.675,77.104892
2.065,0.526,16.92695896,-0.73,4.047,0.346,-16.74,2518.15421,35.73538223,14.15211941,10.1414858,7.778064424,2990.303,73.758474
2.267,0.727,18.49399002,-12.32,3.873,0.297,-13.77,2408.074731,38.1713137,13.69118418,11.53194167,9.341073839,2522.421,77.739494
2.308,0.584,22.98215601,-14.08,3.772,0.376,-15.2,2039.510723,40.77415764,13.67281819,12.37198866,6.686216684,2992.044,68.956268
2.229,0.516,17.92435106,-7.62,3.405,0.343,-14.12,2446.889418,36.63244586,10.51088646,10.99603539,6.998884663,2799.565,73.904278
2.017,0.697,20.4599795,-10.89,3.514,0.417,-13.81,2302.171394,43.11046116,12.18082451,11.61139113,6.828817816,3112.247,83.914663
2.358,0.536,23.23248811,-9.73,4.085,0.354,-16.49,2129.154567,36.222699,10.79694692,14.81995457,9.039646985,2727.666,59.150713
2.074,0.676,20.90378402,-9.98,3.74,0.327,-17.73,2576.02779,42.84725938,10.75887586,13.05095719,7.192802448,2642.835,73.13875
1.878,0.54,23.18558997,-14.05,3.947,0.312,-13.99,2605.689925,33.05769958,11.65964635,11.11150695,9.206705629,2762.33,85.495597
2.35,0.538,19.47034955,-9.01,3.893,0.415,-14.01,1987.307152,38.57472149,10.08187544,14.11063485,8.593952559,2826.421,67.981572
1.978,0.532,16.81032315,-5.6,4.052,0.35,-13.23,2404.062089,32.86206872,12.51457911,12.98547571,9.526043315,2624.747,84.389055
1.905,0.708,17.53919774,-9.88,3.425,0.37,-12.23,2434.532122,37.34848279,13.84285509,12.3824457,7.26204808,2769.601,90.268241
2.158,0.734,22.74725803,-8.15,3.944,0.336,-13.44,2114.551759,35.59920593,14.23865861,11.55784562,7.368532764,3744.62,73.76661
1.924,0.589,18.30540627,-9.17,3.964,0.395,-17.21,2294.487878,37.8979536,12.71810263,12.04631586,7.353023011,2497.075,84.784304
2.083,0.611,16.56151706,-10.54,4.025,0.334,-17.65,2563.596096,34.67252745,13.9801147,10.62981528,6.461435951,2521.095,89.060457
2.07,0.512,17.7146039,-1.77,3.982,0.376,-15.8,2263.749454,39.69939478,10.24436429,14.15766521,8.516358403,2800.729,70.846223
1.963,0.708,19.24133572,-10.01,3.58,0.358,-14.09,2213.636583,41.60678436,12.74929495,13.29210592,8.338182769,3458.825,84.00689
2.218,0.607,19.9166075,-6.47,3.729,0.374,-12.91,2267.800304,35.57748128,13.05701,12.79941789,9.268197228,3263.766,71.45851
2.085,0.75,18.37309556,-2.85,3.668,0.413,-12.19,2262.672807,37.93476286,12.70372447,10.53234509,9.022869947,3881.029,82.809388
2.128,0.721,16.3602733,-8.83,3.297,0.318,-15.01,2419.264369,43.0828345,14.18933375,12.93308341,8.859417057,3174.412,89.226919
1.96,0.641,23.43397511,-14.41,4.197,0.369,-14.75,2019.048651,38.02571564,10.62922367,10.35080707,7.768632266,3102.727,83.66182
2.261,0.63,19.20959159,-3.96,3.622,0.388,-15.24,2428.744141,42.35949942,14.62721605,10.94070277,6.789669013,2930.594,65.245422
1.948,0.666,19.0332162,-4.44,4.039,0.397,-17.83,2440.332899,41.69053574,12.7781145,13.62328456,6.614594497,3101.863,80.689368
2.191,0.73,22.54168632,-0.29,4.037,0.3,-14.15,2356.689287,40.26480632,11.87209717,12.25443221,7.797124148,2267.609,56.487947
1.989,0.72,14.15784004,-2.58,3.664,0.419,-14.3,2466.999761,33.78213369,11.38212358,14.55197771,6.724768829,2530.525,84.599608
2.083,0.623,21.67423382,-0.34,3.704,0.313,-14.21,2143.056148,37.74980903,10.5041318,10.4203347,6.688535852,3490.668,69.623643
2.353,0.611,21.67276883,-11.5,3.389,0.335,-12.85,2459.329049,35.51100422,11.35889277,11.0740519,7.395580444,2979.349,67.319242
2.18,0.512,18.95267454,-12.81,3.982,0.381,-13.75,2450.801388,37.4784651,13.37260977,13.11813941,8.607032247,2458.662,79.754224
1.967,0.618,18.63413793,-3.06,3.569,0.321,-13.95,2389.529458,35.79190207,12.45335337,10.85054517,7.760168028,3548.562,82.758062
2.03,0.617,14.44204559,-3.69,3.632,0.41,-15.48,2368.584331,42.58981917,14.36145472,10.18122963,8.964929088,2833.98,83.685059
2.007,0.638,19.03799034,-7.72,3.496,0.426,-14.82,2490.737973,42.35556316,13.30924411,12.75482787,8.647102818,2920.207,80.180351
2.307,0.609,22.03153653,-5.56,3.605,0.413,-16.22,2249.440855,37.22278658,13.33646778,11.03382723,7.055751275,3858.756,68.145811
1.87,0.597,23.32456797,-13.29,4.05,0.358,-13.57,2603.531654,42.51006238,11.41215743,13.78898134,8.971736444,3441.099,75.427155
